date,roi,log_dev_2019,centered_yoy,trailing_yoy,no2_monthly
2023-03-01,la_paz_el_alto,26.833051570391575,13.544644928910188,8.86849199026436,8.210650135911984e-06
2023-04-01,la_paz_el_alto,28.253803318234105,14.140931026983772,9.333579862548902,1.9987905513531037e-05
2023-05-01,la_paz_el_alto,26.515186881796637,10.495201818893385,12.16281571566018,2.7226986322069666e-05
2023-06-01,la_paz_el_alto,26.537860838661942,10.847450711414908,15.166166675190418,2.9943303145528168e-05
2023-07-01,la_paz_el_alto,23.707076717577813,7.307712934361454,14.214937004842199,3.646144870969624e-05
2023-08-01,la_paz_el_alto,20.377497752694573,1.0237906477485126,13.544644928910188,3.1922948413812895e-05
2023-09-01,la_paz_el_alto,16.157138201982235,-4.279268469771225,14.140931026983772,2.72393694849328e-05
2023-10-01,la_paz_el_alto,15.214346957484892,-2.6956601428061333,10.495201818893385,1.7569257852090653e-05
2023-11-01,la_paz_el_alto,11.171866214881554,-7.491234872511399,10.847450711414908,1.3547709063217628e-05
2023-12-01,la_paz_el_alto,9.611522338127543,-12.528527269895129,7.307712934361454,8.403356497918399e-06
2024-01-01,la_paz_el_alto,10.196723629837834,-15.302656598451492,1.0237906477485126,7.678942501751374e-06
2024-02-01,la_paz_el_alto,8.496995822184772,-17.80376319782988,-4.279268469771225,6.61374990625109e-06
2024-03-01,la_paz_el_alto,6.83055213466357,-20.002499435728005,-2.6956601428061333,7.332358025228613e-06
2024-04-01,la_paz_el_alto,6.457329713877691,-21.796473604356414,-7.491234872511399,1.2305295241782848e-05
2024-05-01,la_paz_el_alto,7.81017127312662,-18.705015608670017,-12.528527269895129,2.2577805369360083e-05
2024-06-01,la_paz_el_alto,7.435158460530822,-19.10270237813112,-15.302656598451492,3.212163701614411e-05
2024-07-01,la_paz_el_alto,10.313546358876735,-13.393530358701078,-17.80376319782988,2.9733910607021216e-05
2024-08-01,la_paz_el_alto,14.880255620893479,-5.4972421318010944,-20.002499435728005,2.613699894663685e-05
2024-09-01,la_paz_el_alto,17.703429736904752,1.546291534922517,-21.796473604356414,2.6046323970284184e-05
2024-10-01,la_paz_el_alto,20.816967525097496,5.602620567612604,-18.705015608670017,2.0666037428859405e-05
2024-11-01,la_paz_el_alto,22.378422582458413,11.206556367576859,-19.10270237813112,1.2951555835861869e-05
2024-12-01,la_paz_el_alto,23.963697298508713,14.35217496038117,-13.393530358701078,1.1870279521643692e-05
2025-01-01,la_paz_el_alto,18.852800813712633,8.6560771838748,-5.4972421318010944,1.328302566126588e-05
2025-02-01,la_paz_el_alto,18.521675194953957,10.024679372769185,1.546291534922517,9.280650997985978e-06
2025-03-01,la_paz_el_alto,19.040263456783535,12.209711322119965,5.602620567612604,1.0653853885375916e-05
2025-04-01,la_paz_el_alto,19.43001392014363,12.972684206265939,11.206556367576859,1.4841158252923977e-05
2025-05-01,la_paz_el_alto,19.122180392783683,11.312009119657063,14.35217496038117,2.7308563282614037e-05
2025-06-01,la_paz_el_alto,19.934967395253622,12.4998089347228,8.6560771838748,1.73956865356428e-05
2025-07-01,la_paz_el_alto,21.592337108198834,11.278790749322098,10.024679372769185,2.857559670457406e-05
2025-08-01,la_paz_el_alto,19.771234119647474,4.890978498753995,12.209711322119965,2.781519588947886e-05
2025-09-01,la_paz_el_alto,21.540341013866104,3.8369112769613523,12.972684206265939,2.7293448711656133e-05
2025-10-01,la_paz_el_alto,21.518006538558687,0.701039013461191,11.312009119657063,1.9916561576573997e-05
2025-11-01,la_paz_el_alto,18.742411874825038,-3.6360107076333748,12.4998089347228,1.4278435084568702e-05
2025-12-01,la_paz_el_alto,11.375088130800393,-12.58860916770832,11.278790749322098,1.4482226261454284e-05
2026-01-01,la_paz_el_alto,9.301077203707386,-9.551723610005247,4.890978498753995,1.0675534150817368e-05
2026-02-01,la_paz_el_alto,7.201762920621846,-11.319912274332111,3.8369112769613523,1.1475616985364693e-05
2026-03-01,la_paz_el_alto,3.3416677128585093,-15.698595743925026,0.701039013461191,1.0625338326863752e-05
2026-04-01,la_paz_el_alto,,,-3.6360107076333748,1.0636940807008009e-05
2026-04-01,la_paz_el_alto,,,-12.58860916770832,1.128101785169819e-05
2026-06-01,la_paz_el_alto,,,-9.551723610005247,1.356293851914159e-05
2026-07-01,la_paz_el_alto,,,-11.319912274332111,2.2212059842830378e-05
2026-08-01,la_paz_el_alto,,,-15.698595743925026,1.7502978407373304e-05
2018-07-01,santa_cruz,,,,1.3702670518902026e-05
2018-08-01,santa_cruz,,,,3.244304385131505e-05
2018-09-01,santa_cruz,,,,3.6590493092249344e-05
2018-10-01,santa_cruz,,,,2.066736941965478e-05
2018-11-01,santa_cruz,,,,1.4756973729417412e-05
2018-12-01,santa_cruz,,,,8.488498758683296e-06
2019-01-01,santa_cruz,-1.984020686305854,,,1.4519667306765109e-05
2019-02-01,santa_cruz,-0.8134581857534684,,,1.0262766765664533e-05
2019-03-01,santa_cruz,-2.8054240234210326,,,1.1294356943485756e-05
2019-04-01,santa_cruz,-3.6148258632275443,,,1.0019583262093278e-05
2019-05-01,santa_cruz,-2.9900885209576344,,,9.304588980598436e-06
2019-06-01,santa_cruz,-1.446277677373864,,,1.1463676921917054e-05
2019-07-01,santa_cruz,1.7763568394002505e-13,,,1.576919324819544e-05
2019-08-01,santa_cruz,-0.3414375281629134,,,2.5545218454904597e-05
2019-09-01,santa_cruz,0.9217271065937283,,,3.3203664100689825e-05
2019-10-01,santa_cruz,0.960598022604664,,,2.227632780089513e-05
2019-11-01,santa_cruz,-0.4074812962727492,,,1.7760432104887264e-05
2019-12-01,santa_cruz,-1.9043982847691154,,,1.009727394841333e-05
2020-01-01,santa_cruz,-5.0407054207312285,-3.0566847344253745,,1.3936782847343369e-05
2020-02-01,santa_cruz,-4.985681281222121,-4.172223095468652,,1.1942485173965551e-05
2020-03-01,santa_cruz,-5.9985572253124175,-3.193133201891385,,1.134716264411676e-05
2020-04-01,santa_cruz,-6.526311555408704,-2.9114856921811594,,8.50259988810858e-06
2020-05-01,santa_cruz,-7.608042419369099,-4.617953898411464,,7.7747218197334e-06
2020-06-01,santa_cruz,-6.749666580329183,-5.303388902955319,-3.0566847344253745,7.868179009408755e-06
2020-07-01,santa_cruz,-3.9874757558107987,-3.9874757558109764,-4.172223095468652,1.587366011532482e-05
2020-08-01,santa_cruz,-6.83454997448294,-6.493112446320026,-3.193133201891385,2.2621596361829977e-05
2020-09-01,santa_cruz,-6.587551375001333,-7.509278481595061,-2.9114856921811594,3.1166061013001244e-05
2020-10-01,santa_cruz,-6.548792718889018,-7.509390741493682,-4.617953898411464,1.956450348006579e-05
2020-11-01,santa_cruz,-4.73743358221288,-4.329952285940131,-5.303388902955319,1.9687386828643275e-05
2020-12-01,santa_cruz,0.08923586472278089,1.9936341494918963,-3.9874757558109764,1.4065547678115783e-05
2021-01-01,santa_cruz,3.805891431667696,8.846596852398925,-6.493112446320026,9.903445102491678e-06
2021-02-01,santa_cruz,4.048453088345383,9.034134369567504,-7.509278481595061,1.230175649639254e-05
2021-03-01,santa_cruz,6.262295455405997,12.260852680718415,-7.509390741493682,1.140006165941394e-05
2021-04-01,santa_cruz,5.922623596302934,12.448935151711638,-4.329952285940131,1.056699096373216e-05
2021-05-01,santa_cruz,8.014979955075852,15.62302237444495,1.9936341494918963,1.38748522682861e-05
2021-06-01,santa_cruz,7.808702296857994,14.558368877187178,8.846596852398925,1.2290484190071196e-05
2021-07-01,santa_cruz,8.756877974458455,12.744353730269253,9.034134369567504,1.63424911967721e-05
2021-08-01,santa_cruz,12.874288760296615,19.708838734779555,12.260852680718415,2.9505188382979625e-05
2021-09-01,santa_cruz,14.00771882337395,20.59527019837528,12.448935151711638,2.992125482626564e-05
2021-10-01,santa_cruz,14.823397035732455,21.372189754621473,15.62302237444495,2.5148534901254428e-05
2021-11-01,santa_cruz,14.076976256883,18.81440983909588,14.558368877187178,1.9206040697192942e-05
2021-12-01,santa_cruz,14.402255123108354,14.313019258385573,12.744353730269253,1.5760541793083984e-05
2022-01-01,santa_cruz,16.24892532065001,12.443033888982313,19.708838734779555,1.623179512965274e-05
2022-02-01,santa_cruz,16.707065506984975,12.658612418639592,20.59527019837528,1.409406327419663e-05
2022-03-01,santa_cruz,16.40646639786283,10.144170942456832,21.372189754621473,1.2572352406321671e-05
2022-04-01,santa_cruz,19.07616078660368,13.153537190300746,18.81440983909588,9.661651427647569e-06
2022-05-01,santa_cruz,18.71806752629208,10.70308757121623,14.313019258385573,1.442714463469654e-05
2022-06-01,santa_cruz,18.466296086742062,10.657593789884068,12.443033888982313,1.5339416287970224e-05
2022-07-01,santa_cruz,19.30154003705624,10.544662062597787,12.658612418639592,1.7266105502154854e-05
2022-08-01,santa_cruz,17.27569983859336,4.401411078296746,10.144170942456832,2.8459847440975493e-05
2022-09-01,santa_cruz,14.275634405134952,0.2679155817610024,13.153537190300746,4.122036450157947e-05
2022-10-01,santa_cruz,13.15401122983726,-1.669385805895196,10.70308757121623,2.4090762040457223e-05
2022-11-01,santa_cruz,13.236478796545903,-0.8404974603370974,10.657593789884068,1.8634454813462718e-05
2022-12-01,santa_cruz,9.630359310089176,-4.771895813019178,10.544662062597787,1.7422086417055705e-05
2023-01-01,santa_cruz,5.782636144388675,-10.466289176261334,4.401411078296746,1.2728851101527428e-05
2023-02-01,santa_cruz,5.672326828484309,-11.034738678500666,0.2679155817610024,9.833017075253513e-06
2023-03-01,santa_cruz,6.291848456221949,-10.11461794164088,-1.669385805895196,1.0989116441037196e-05
2023-04-01,santa_cruz,6.050907844701214,-13.025252941902465,-0.8404974603370974,9.75773883518855e-06
2023-05-01,santa_cruz,9.502296979149527,-9.215770547142554,-4.771895813019178,9.35936211272543e-06
2023-06-01,santa_cruz,11.184619423050357,-7.281676663691705,-10.466289176261334,9.66681575083312e-06
2023-07-01,santa_cruz,9.960423171514954,-9.341116865541288,-11.034738678500666,1.7039058069903175e-05
2023-08-01,santa_cruz,10.260622676594444,-7.015077161998917,-10.11461794164088,3.0656258299828615e-05
2023-09-01,santa_cruz,12.672859569744155,-1.6027748353907967,-13.025252941902465,4.00456296364152e-05
2023-10-01,santa_cruz,12.828397515663248,-0.3256137141740112,-9.215770547142554,3.645195693884564e-05
2023-11-01,santa_cruz,13.184480462912695,-0.051998333633207494,-7.281676663691705,2.280297408365015e-05
2023-12-01,santa_cruz,13.309832051119486,3.6794727410303096,-9.341116865541288,1.504183298992948e-05
2024-01-01,santa_cruz,12.729939557052639,6.947303412663963,-7.015077161998917,1.3195753824119349e-05
2024-02-01,santa_cruz,15.049484624554843,9.377157796070534,-1.6027748353907967,1.313413070668542e-05
2024-03-01,santa_cruz,15.158212701589768,8.86636424536782,-0.3256137141740112,1.119614947219626e-05
2024-04-01,santa_cruz,16.73903372650596,10.688125881804744,-0.051998333633207494,1.0183722889758516e-05
2024-05-01,santa_cruz,14.986373752853233,5.4840767737037055,3.6794727410303096,9.501211610315004e-06
2024-06-01,santa_cruz,12.989607906183487,1.8049884831331298,6.947303412663963,9.017001622101054e-06
2024-07-01,santa_cruz,11.734481828796817,1.7740586572818628,9.377157796070534,2.250761396443121e-05
2024-08-01,santa_cruz,12.257360836650655,1.9967381600562106,8.86636424536782,3.1058862573430664e-05
2024-09-01,santa_cruz,12.728993670696553,0.05613410095239857,10.688125881804744,4.8410564653279136e-05
2024-10-01,santa_cruz,10.649912409344786,-2.178485106318462,5.4840767737037055,2.95379521035684e-05
2024-11-01,santa_cruz,10.173419655125393,-3.0110608077873025,1.8049884831331298,1.7944417577899748e-05
2024-12-01,santa_cruz,11.221602241372608,-2.0882298097468777,1.7740586572818628,1.2938664234794e-05
2025-01-01,santa_cruz,10.999049893752932,-1.7308896632997062,1.9967381600562106,1.4050255473669164e-05
2025-02-01,santa_cruz,9.207404569606759,-5.8420800549480845,0.05613410095239857,1.389890666133782e-05
2025-03-01,santa_cruz,8.122640654855928,-7.03557204673384,-2.178485106318462,8.724020260312696e-06
2025-04-01,santa_cruz,5.76252766010299,-10.976506066402969,-3.0110608077873025,9.61776125697884e-06
2025-05-01,santa_cruz,3.5235409427526676,-11.462832810100565,-2.0882298097468777,1.077470479880422e-05
2025-06-01,santa_cruz,1.2106147215204643,-11.778993184663022,-1.7308896632997062,8.779378178959934e-06
2025-07-01,santa_cruz,0.44094062928152766,-11.293541199515289,-5.8420800549480845,1.815336987440828e-05
2025-08-01,santa_cruz,-0.24454954115213923,-12.501910377802794,-7.03557204673384,2.7267963828413827e-05
2025-09-01,santa_cruz,0.08773209362242795,-12.641261577074125,-10.976506066402969,3.647052895278255e-05
2025-10-01,santa_cruz,3.2130495449644414,-7.436862864380345,-11.462832810100565,2.257848682220165e-05
2025-11-01,santa_cruz,1.0541001153457685,-9.119319539779625,-11.778993184663022,1.359535134673553e-05
2025-12-01,santa_cruz,-0.1992059392101453,-11.420808180582753,-11.293541199515289,1.1797164017323344e-05
2026-01-01,santa_cruz,4.571380395235991,-6.427669498516941,-12.501910377802794,1.29407566144592e-05
2026-02-01,santa_cruz,,,-12.641261577074125,1.44643062366176e-05
2026-03-01,santa_cruz,,,-7.436862864380345,1.2693858132376012e-05
2026-04-01,santa_cruz,,,-9.119319539779625,7.422660779139769e-06
2026-04-01,santa_cruz,,,-11.420808180582753,9.270195901525397e-06
2026-07-01,santa_cruz,,,-6.427669498516941,1.5562683150003758e-05
2018-07-01,cochabamba,,,,5.1699243018528845e-05
2018-08-01,cochabamba,,,,5.209026600085948e-05
2018-09-01,cochabamba,,,,4.717108557925864e-05
2018-10-01,cochabamba,,,,3.0316346031934317e-05
2018-11-01,cochabamba,,,,2.5022825262688385e-05
2018-12-01,cochabamba,,,,2.4697098696587416e-05
2019-01-01,cochabamba,1.6646053879126654,,,2.3048676661323616e-05
2019-02-01,cochabamba,2.1595321118279998,,,2.744641412465289e-05
2019-03-01,cochabamba,3.7114444005782232,,,2.5248852422369984e-05
2019-04-01,cochabamba,4.25896478368184,,,2.9481994687303743e-05
2019-05-01,cochabamba,2.8297540773754903,,,4.783148934710399e-05
2019-06-01,cochabamba,-0.18933858998142483,,,5.452997700392357e-05
2019-07-01,cochabamba,0.0,,,5.48627354404404e-05
2019-08-01,cochabamba,0.43201147387019745,,,6.275307450811959e-05
2019-09-01,cochabamba,0.19394720067129612,,,5.037442255091469e-05
2019-10-01,cochabamba,-0.6596241377957668,,,2.5538363058295855e-05
2019-11-01,cochabamba,-8.780934988357991,,,1.7417880590992817e-05
2019-12-01,cochabamba,-18.380998749791466,,,2.5264655567433666e-05
2020-01-01,cochabamba,-23.833072299560598,-25.497677687473264,,2.427506599957444e-05
2020-02-01,cochabamba,-28.951534549998215,-31.111066661826214,,2.667342666071053e-05
2020-03-01,cochabamba,-33.11527718166172,-36.82672158223994,,2.279069059750775e-05
2020-04-01,cochabamba,-33.59981583506961,-37.85878061875145,,1.1125307024242807e-05
2020-05-01,cochabamba,-33.876743578431956,-36.706497655807446,,1.5114832465517031e-05
2020-06-01,cochabamba,-30.76642412578554,-30.577085535804116,-25.497677687473264,2.8346448848479773e-05
2020-07-01,cochabamba,-32.43079127178454,-32.43079127178454,-31.111066661826214,2.968431751092476e-05
2020-08-01,cochabamba,-33.64047365628142,-34.07248513015162,-36.82672158223994,3.807502126017624e-05
2020-09-01,cochabamba,-34.919124767669985,-35.11307196834128,-37.85878061875145,4.752894618399159e-05
2020-10-01,cochabamba,-35.326043227288295,-34.66641908949253,-36.706497655807446,2.4703635674285878e-05
2020-11-01,cochabamba,-28.08393105692204,-19.30299606856405,-30.577085535804116,2.529826036442253e-05
2020-12-01,cochabamba,-21.856678045515032,-3.475679295723566,-32.43079127178454,2.0690659123109798e-05
2021-01-01,cochabamba,-20.28916422569793,3.543908073862667,-34.07248513015162,2.0995074169733277e-05
2021-02-01,cochabamba,-15.639115137599369,13.312419412398846,-35.11307196834128,2.2879233848080947e-05
2021-03-01,cochabamba,-13.806008424680805,19.309268756980913,-34.66641908949253,2.170455031065176e-05
2021-04-01,cochabamba,-14.791392068269893,18.80842376679972,-19.30299606856405,2.652999250927018e-05
2021-05-01,cochabamba,-14.128962581575344,19.747780996856612,-3.475679295723566,3.1910876428494785e-05
2021-06-01,cochabamba,-15.258774441189438,15.507649684596103,3.543908073862667,3.421292236490519e-05
2021-07-01,cochabamba,-14.461648743189137,17.969142528595405,13.312419412398846,5.186399269317688e-05
2021-08-01,cochabamba,-15.4880554188642,18.152418237417223,19.309268756980913,4.744310780216983e-05
2021-09-01,cochabamba,-15.102294981253195,19.81682978641679,18.80842376679972,4.222839582284231e-05
2021-10-01,cochabamba,-14.102313581341619,21.223729645946676,19.747780996856612,2.6747525502836524e-05
2021-11-01,cochabamba,-12.626429045285903,15.457502011636137,15.507649684596103,2.2090733234143995e-05
2021-12-01,cochabamba,-11.212833202929318,10.643844842585715,17.969142528595405,2.276757630850589e-05
2022-01-01,cochabamba,-9.469809995824008,10.819354229873923,18.152418237417223,1.8562047622893177e-05
2022-02-01,cochabamba,-9.939168960402078,5.69994617719729,19.81682978641679,2.3963238641829087e-05
2022-03-01,cochabamba,-8.89709907346159,4.908909351219215,21.223729645946676,2.447175751892276e-05
2022-04-01,cochabamba,-9.713676580387443,5.07771548788245,15.457502011636137,3.16703854128277e-05
2022-05-01,cochabamba,-8.282119781016739,5.846842800558605,10.643844842585715,3.781018106233337e-05
2022-06-01,cochabamba,-6.8251259678891785,8.43364847330026,10.819354229873923,4.2172409524469575e-05
2022-07-01,cochabamba,-7.209548499658958,7.25210024353018,5.69994617719729,4.902359394181677e-05
2022-08-01,cochabamba,-4.087138946624513,11.400916472239686,4.908909351219215,5.3762685536350605e-05
2022-09-01,cochabamba,-5.650609902373738,9.451685078879457,5.07771548788245,3.828673841415604e-05
2022-10-01,cochabamba,-7.2502429868167795,6.8520705945248395,5.846842800558605,3.1760671541870066e-05
2022-11-01,cochabamba,-7.63391210902693,4.992516936258973,8.43364847330026,2.631127270965949e-05
