roi,name,dept,altitude,date,no2_mol_m2,n_valid_pixels
cochabamba,Cochabamba,Cochabamba,highland,2023-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
montero,Montero,Santa Cruz,lowland,2023-01-02,,0
oruro,Oruro,Oruro,highland,2023-01-02,,0
oruro,Oruro,Oruro,highland,2023-01-02,,0
oruro,Oruro,Oruro,highland,2023-01-02,,0
oruro,Oruro,Oruro,highland,2023-01-02,,0
oruro,Oruro,Oruro,highland,2023-01-02,,0
oruro,Oruro,Oruro,highland,2023-01-02,,0
oruro,Oruro,Oruro,highland,2023-01-02,,0
oruro,Oruro,Oruro,highland,2023-01-02,,0
oruro,Oruro,Oruro,highland,2023-01-02,,0
oruro,Oruro,Oruro,highland,2023-01-02,,0
oruro,Oruro,Oruro,highland,2023-01-02,4.756657935169507e-06,78
oruro,Oruro,Oruro,highland,2023-01-02,,0
oruro,Oruro,Oruro,highland,2023-01-02,,0
oruro,Oruro,Oruro,highland,2023-01-02,,0
oruro,Oruro,Oruro,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
potosi,Potosí,Potosí,highland,2023-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,6.3775807367288305e-06,40
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
sucre,Sucre,Chuquisaca,highland,2023-01-02,,0
tarija,Tarija,Tarija,lowland,2023-01-02,,0
tarija,Tarija,Tarija,lowland,2023-01-02,,0
tarija,Tarija,Tarija,lowland,2023-01-02,,0
tarija,Tarija,Tarija,lowland,2023-01-02,,0
tarija,Tarija,Tarija,lowland,2023-01-02,,0
tarija,Tarija,Tarija,lowland,2023-01-02,,0
tarija,Tarija,Tarija,lowland,2023-01-02,,0
tarija,Tarija,Tarija,lowland,2023-01-02,,0
tarija,Tarija,Tarija,lowland,2023-01-02,,0
tarija,Tarija,Tarija,lowland,2023-01-02,,0
tarija,Tarija,Tarija,lowland,2023-01-02,7.448631527952253e-06,19
tarija,Tarija,Tarija,lowland,2023-01-02,,0
tarija,Tarija,Tarija,lowland,2023-01-02,,0
tarija,Tarija,Tarija,lowland,2023-01-02,,0
tarija,Tarija,Tarija,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
trinidad,Trinidad,Beni,lowland,2023-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,1.8603601751689643e-05,36
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2023-01-02,,0
cobija,Cobija,Pando,lowland,2023-01-03,,0
cobija,Cobija,Pando,lowland,2023-01-03,,0
cobija,Cobija,Pando,lowland,2023-01-03,,0
cobija,Cobija,Pando,lowland,2023-01-03,,0
cobija,Cobija,Pando,lowland,2023-01-03,,0
cobija,Cobija,Pando,lowland,2023-01-03,,0
cobija,Cobija,Pando,lowland,2023-01-03,,0
cobija,Cobija,Pando,lowland,2023-01-03,,0
cobija,Cobija,Pando,lowland,2023-01-03,,0
cobija,Cobija,Pando,lowland,2023-01-03,,0
cobija,Cobija,Pando,lowland,2023-01-03,8.867223863268334e-06,54
cobija,Cobija,Pando,lowland,2023-01-03,,0
cobija,Cobija,Pando,lowland,2023-01-03,,0
cobija,Cobija,Pando,lowland,2023-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2023-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2023-01-03,,0
montero,Montero,Santa Cruz,lowland,2023-01-03,,0
montero,Montero,Santa Cruz,lowland,2023-01-03,,0
montero,Montero,Santa Cruz,lowland,2023-01-03,,0
montero,Montero,Santa Cruz,lowland,2023-01-03,,0
montero,Montero,Santa Cruz,lowland,2023-01-03,,0
montero,Montero,Santa Cruz,lowland,2023-01-03,,0
montero,Montero,Santa Cruz,lowland,2023-01-03,,0
montero,Montero,Santa Cruz,lowland,2023-01-03,,0
montero,Montero,Santa Cruz,lowland,2023-01-03,,0
montero,Montero,Santa Cruz,lowland,2023-01-03,,0
montero,Montero,Santa Cruz,lowland,2023-01-03,,0
montero,Montero,Santa Cruz,lowland,2023-01-03,,0
montero,Montero,Santa Cruz,lowland,2023-01-03,,0
montero,Montero,Santa Cruz,lowland,2023-01-03,,0
oruro,Oruro,Oruro,highland,2023-01-03,,0
oruro,Oruro,Oruro,highland,2023-01-03,,0
oruro,Oruro,Oruro,highland,2023-01-03,,0
oruro,Oruro,Oruro,highland,2023-01-03,,0
oruro,Oruro,Oruro,highland,2023-01-03,,0
oruro,Oruro,Oruro,highland,2023-01-03,,0
oruro,Oruro,Oruro,highland,2023-01-03,,0
oruro,Oruro,Oruro,highland,2023-01-03,,0
oruro,Oruro,Oruro,highland,2023-01-03,,0
oruro,Oruro,Oruro,highland,2023-01-03,,0
oruro,Oruro,Oruro,highland,2023-01-03,,0
oruro,Oruro,Oruro,highland,2023-01-03,,0
oruro,Oruro,Oruro,highland,2023-01-03,,0
oruro,Oruro,Oruro,highland,2023-01-03,,0
potosi,Potosí,Potosí,highland,2023-01-03,,0
potosi,Potosí,Potosí,highland,2023-01-03,,0
potosi,Potosí,Potosí,highland,2023-01-03,,0
potosi,Potosí,Potosí,highland,2023-01-03,,0
potosi,Potosí,Potosí,highland,2023-01-03,,0
potosi,Potosí,Potosí,highland,2023-01-03,,0
potosi,Potosí,Potosí,highland,2023-01-03,,0
potosi,Potosí,Potosí,highland,2023-01-03,,0
potosi,Potosí,Potosí,highland,2023-01-03,,0
potosi,Potosí,Potosí,highland,2023-01-03,,0
potosi,Potosí,Potosí,highland,2023-01-03,,0
potosi,Potosí,Potosí,highland,2023-01-03,,0
potosi,Potosí,Potosí,highland,2023-01-03,,0
potosi,Potosí,Potosí,highland,2023-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2023-01-03,,0
sucre,Sucre,Chuquisaca,highland,2023-01-03,,0
sucre,Sucre,Chuquisaca,highland,2023-01-03,,0
sucre,Sucre,Chuquisaca,highland,2023-01-03,,0
sucre,Sucre,Chuquisaca,highland,2023-01-03,,0
sucre,Sucre,Chuquisaca,highland,2023-01-03,,0
sucre,Sucre,Chuquisaca,highland,2023-01-03,,0
sucre,Sucre,Chuquisaca,highland,2023-01-03,,0
sucre,Sucre,Chuquisaca,highland,2023-01-03,,0
sucre,Sucre,Chuquisaca,highland,2023-01-03,,0
sucre,Sucre,Chuquisaca,highland,2023-01-03,,0
sucre,Sucre,Chuquisaca,highland,2023-01-03,,0
sucre,Sucre,Chuquisaca,highland,2023-01-03,,0
sucre,Sucre,Chuquisaca,highland,2023-01-03,,0
sucre,Sucre,Chuquisaca,highland,2023-01-03,,0
tarija,Tarija,Tarija,lowland,2023-01-03,,0
tarija,Tarija,Tarija,lowland,2023-01-03,,0
tarija,Tarija,Tarija,lowland,2023-01-03,,0
tarija,Tarija,Tarija,lowland,2023-01-03,,0
tarija,Tarija,Tarija,lowland,2023-01-03,,0
tarija,Tarija,Tarija,lowland,2023-01-03,,0
tarija,Tarija,Tarija,lowland,2023-01-03,,0
tarija,Tarija,Tarija,lowland,2023-01-03,,0
tarija,Tarija,Tarija,lowland,2023-01-03,,0
tarija,Tarija,Tarija,lowland,2023-01-03,,0
tarija,Tarija,Tarija,lowland,2023-01-03,,0
tarija,Tarija,Tarija,lowland,2023-01-03,,0
tarija,Tarija,Tarija,lowland,2023-01-03,,0
tarija,Tarija,Tarija,lowland,2023-01-03,,0
trinidad,Trinidad,Beni,lowland,2023-01-03,,0
trinidad,Trinidad,Beni,lowland,2023-01-03,,0
trinidad,Trinidad,Beni,lowland,2023-01-03,,0
trinidad,Trinidad,Beni,lowland,2023-01-03,,0
trinidad,Trinidad,Beni,lowland,2023-01-03,,0
