roi,name,dept,altitude,date,no2_mol_m2,n_valid_pixels
montero,Montero,Santa Cruz,lowland,2020-01-01,,0
montero,Montero,Santa Cruz,lowland,2020-01-01,,0
montero,Montero,Santa Cruz,lowland,2020-01-01,,0
montero,Montero,Santa Cruz,lowland,2020-01-01,,0
montero,Montero,Santa Cruz,lowland,2020-01-01,,0
montero,Montero,Santa Cruz,lowland,2020-01-01,,0
montero,Montero,Santa Cruz,lowland,2020-01-01,,0
montero,Montero,Santa Cruz,lowland,2020-01-01,,0
montero,Montero,Santa Cruz,lowland,2020-01-01,,0
montero,Montero,Santa Cruz,lowland,2020-01-01,,0
montero,Montero,Santa Cruz,lowland,2020-01-01,,0
montero,Montero,Santa Cruz,lowland,2020-01-01,,0
oruro,Oruro,Oruro,highland,2020-01-01,,0
oruro,Oruro,Oruro,highland,2020-01-01,,0
oruro,Oruro,Oruro,highland,2020-01-01,,0
oruro,Oruro,Oruro,highland,2020-01-01,,0
oruro,Oruro,Oruro,highland,2020-01-01,,0
oruro,Oruro,Oruro,highland,2020-01-01,,0
oruro,Oruro,Oruro,highland,2020-01-01,,0
oruro,Oruro,Oruro,highland,2020-01-01,,0
oruro,Oruro,Oruro,highland,2020-01-01,,0
oruro,Oruro,Oruro,highland,2020-01-01,,0
oruro,Oruro,Oruro,highland,2020-01-01,,0
oruro,Oruro,Oruro,highland,2020-01-01,,0
oruro,Oruro,Oruro,highland,2020-01-01,,0
oruro,Oruro,Oruro,highland,2020-01-01,,0
potosi,Potosí,Potosí,highland,2020-01-01,,0
potosi,Potosí,Potosí,highland,2020-01-01,,0
potosi,Potosí,Potosí,highland,2020-01-01,,0
potosi,Potosí,Potosí,highland,2020-01-01,,0
potosi,Potosí,Potosí,highland,2020-01-01,,0
potosi,Potosí,Potosí,highland,2020-01-01,,0
potosi,Potosí,Potosí,highland,2020-01-01,,0
potosi,Potosí,Potosí,highland,2020-01-01,,0
potosi,Potosí,Potosí,highland,2020-01-01,,0
potosi,Potosí,Potosí,highland,2020-01-01,,0
potosi,Potosí,Potosí,highland,2020-01-01,,0
potosi,Potosí,Potosí,highland,2020-01-01,,0
potosi,Potosí,Potosí,highland,2020-01-01,,0
potosi,Potosí,Potosí,highland,2020-01-01,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-01,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-01,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-01,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-01,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-01,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-01,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-01,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-01,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-01,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-01,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-01,1.253325007311574e-05,928
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-01,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-01,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-01,,0
sucre,Sucre,Chuquisaca,highland,2020-01-01,,0
sucre,Sucre,Chuquisaca,highland,2020-01-01,,0
sucre,Sucre,Chuquisaca,highland,2020-01-01,,0
sucre,Sucre,Chuquisaca,highland,2020-01-01,,0
sucre,Sucre,Chuquisaca,highland,2020-01-01,,0
sucre,Sucre,Chuquisaca,highland,2020-01-01,,0
sucre,Sucre,Chuquisaca,highland,2020-01-01,,0
sucre,Sucre,Chuquisaca,highland,2020-01-01,,0
sucre,Sucre,Chuquisaca,highland,2020-01-01,,0
sucre,Sucre,Chuquisaca,highland,2020-01-01,,0
sucre,Sucre,Chuquisaca,highland,2020-01-01,1.1691076826853836e-05,176
sucre,Sucre,Chuquisaca,highland,2020-01-01,,0
sucre,Sucre,Chuquisaca,highland,2020-01-01,,0
sucre,Sucre,Chuquisaca,highland,2020-01-01,,0
tarija,Tarija,Tarija,lowland,2020-01-01,,0
tarija,Tarija,Tarija,lowland,2020-01-01,,0
tarija,Tarija,Tarija,lowland,2020-01-01,,0
tarija,Tarija,Tarija,lowland,2020-01-01,,0
tarija,Tarija,Tarija,lowland,2020-01-01,,0
tarija,Tarija,Tarija,lowland,2020-01-01,,0
tarija,Tarija,Tarija,lowland,2020-01-01,,0
tarija,Tarija,Tarija,lowland,2020-01-01,,0
tarija,Tarija,Tarija,lowland,2020-01-01,,0
tarija,Tarija,Tarija,lowland,2020-01-01,,0
tarija,Tarija,Tarija,lowland,2020-01-01,5.39386180719665e-06,26
tarija,Tarija,Tarija,lowland,2020-01-01,,0
tarija,Tarija,Tarija,lowland,2020-01-01,,0
tarija,Tarija,Tarija,lowland,2020-01-01,,0
trinidad,Trinidad,Beni,lowland,2020-01-01,,0
trinidad,Trinidad,Beni,lowland,2020-01-01,,0
trinidad,Trinidad,Beni,lowland,2020-01-01,,0
trinidad,Trinidad,Beni,lowland,2020-01-01,,0
trinidad,Trinidad,Beni,lowland,2020-01-01,,0
trinidad,Trinidad,Beni,lowland,2020-01-01,,0
trinidad,Trinidad,Beni,lowland,2020-01-01,,0
trinidad,Trinidad,Beni,lowland,2020-01-01,,0
trinidad,Trinidad,Beni,lowland,2020-01-01,,0
trinidad,Trinidad,Beni,lowland,2020-01-01,,0
trinidad,Trinidad,Beni,lowland,2020-01-01,,0
trinidad,Trinidad,Beni,lowland,2020-01-01,,0
trinidad,Trinidad,Beni,lowland,2020-01-01,,0
trinidad,Trinidad,Beni,lowland,2020-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-01,7.962257092659278e-06,57
yacuiba,Yacuiba,Tarija,lowland,2020-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-01,,0
cobija,Cobija,Pando,lowland,2020-01-02,,0
cobija,Cobija,Pando,lowland,2020-01-02,,0
cobija,Cobija,Pando,lowland,2020-01-02,,0
cobija,Cobija,Pando,lowland,2020-01-02,,0
cobija,Cobija,Pando,lowland,2020-01-02,,0
cobija,Cobija,Pando,lowland,2020-01-02,,0
cobija,Cobija,Pando,lowland,2020-01-02,,0
cobija,Cobija,Pando,lowland,2020-01-02,,0
cobija,Cobija,Pando,lowland,2020-01-02,,0
cobija,Cobija,Pando,lowland,2020-01-02,,0
cobija,Cobija,Pando,lowland,2020-01-02,,0
cobija,Cobija,Pando,lowland,2020-01-02,,0
cobija,Cobija,Pando,lowland,2020-01-02,,0
cobija,Cobija,Pando,lowland,2020-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-02,5.159976722016369e-06,202
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-02,,0
montero,Montero,Santa Cruz,lowland,2020-01-02,,0
montero,Montero,Santa Cruz,lowland,2020-01-02,,0
montero,Montero,Santa Cruz,lowland,2020-01-02,,0
montero,Montero,Santa Cruz,lowland,2020-01-02,,0
montero,Montero,Santa Cruz,lowland,2020-01-02,,0
montero,Montero,Santa Cruz,lowland,2020-01-02,,0
montero,Montero,Santa Cruz,lowland,2020-01-02,,0
montero,Montero,Santa Cruz,lowland,2020-01-02,,0
montero,Montero,Santa Cruz,lowland,2020-01-02,,0
montero,Montero,Santa Cruz,lowland,2020-01-02,,0
montero,Montero,Santa Cruz,lowland,2020-01-02,,0
montero,Montero,Santa Cruz,lowland,2020-01-02,,0
montero,Montero,Santa Cruz,lowland,2020-01-02,,0
montero,Montero,Santa Cruz,lowland,2020-01-02,,0
oruro,Oruro,Oruro,highland,2020-01-02,,0
oruro,Oruro,Oruro,highland,2020-01-02,,0
oruro,Oruro,Oruro,highland,2020-01-02,,0
oruro,Oruro,Oruro,highland,2020-01-02,,0
oruro,Oruro,Oruro,highland,2020-01-02,,0
oruro,Oruro,Oruro,highland,2020-01-02,,0
oruro,Oruro,Oruro,highland,2020-01-02,,0
oruro,Oruro,Oruro,highland,2020-01-02,,0
oruro,Oruro,Oruro,highland,2020-01-02,,0
oruro,Oruro,Oruro,highland,2020-01-02,,0
oruro,Oruro,Oruro,highland,2020-01-02,,0
oruro,Oruro,Oruro,highland,2020-01-02,,0
oruro,Oruro,Oruro,highland,2020-01-02,,0
oruro,Oruro,Oruro,highland,2020-01-02,,0
potosi,Potosí,Potosí,highland,2020-01-02,,0
potosi,Potosí,Potosí,highland,2020-01-02,,0
potosi,Potosí,Potosí,highland,2020-01-02,,0
potosi,Potosí,Potosí,highland,2020-01-02,,0
potosi,Potosí,Potosí,highland,2020-01-02,,0
potosi,Potosí,Potosí,highland,2020-01-02,,0
potosi,Potosí,Potosí,highland,2020-01-02,,0
potosi,Potosí,Potosí,highland,2020-01-02,,0
potosi,Potosí,Potosí,highland,2020-01-02,,0
potosi,Potosí,Potosí,highland,2020-01-02,,0
potosi,Potosí,Potosí,highland,2020-01-02,,0
potosi,Potosí,Potosí,highland,2020-01-02,,0
potosi,Potosí,Potosí,highland,2020-01-02,,0
potosi,Potosí,Potosí,highland,2020-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-02,1.5663036715620726e-05,590
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-02,,0
sucre,Sucre,Chuquisaca,highland,2020-01-02,,0
sucre,Sucre,Chuquisaca,highland,2020-01-02,,0
sucre,Sucre,Chuquisaca,highland,2020-01-02,,0
sucre,Sucre,Chuquisaca,highland,2020-01-02,,0
sucre,Sucre,Chuquisaca,highland,2020-01-02,,0
sucre,Sucre,Chuquisaca,highland,2020-01-02,,0
sucre,Sucre,Chuquisaca,highland,2020-01-02,,0
sucre,Sucre,Chuquisaca,highland,2020-01-02,,0
sucre,Sucre,Chuquisaca,highland,2020-01-02,,0
sucre,Sucre,Chuquisaca,highland,2020-01-02,,0
sucre,Sucre,Chuquisaca,highland,2020-01-02,5.471875990898673e-06,85
sucre,Sucre,Chuquisaca,highland,2020-01-02,,0
sucre,Sucre,Chuquisaca,highland,2020-01-02,,0
sucre,Sucre,Chuquisaca,highland,2020-01-02,,0
tarija,Tarija,Tarija,lowland,2020-01-02,,0
tarija,Tarija,Tarija,lowland,2020-01-02,,0
tarija,Tarija,Tarija,lowland,2020-01-02,,0
tarija,Tarija,Tarija,lowland,2020-01-02,,0
tarija,Tarija,Tarija,lowland,2020-01-02,,0
tarija,Tarija,Tarija,lowland,2020-01-02,,0
tarija,Tarija,Tarija,lowland,2020-01-02,,0
tarija,Tarija,Tarija,lowland,2020-01-02,,0
tarija,Tarija,Tarija,lowland,2020-01-02,,0
tarija,Tarija,Tarija,lowland,2020-01-02,,0
tarija,Tarija,Tarija,lowland,2020-01-02,,0
tarija,Tarija,Tarija,lowland,2020-01-02,,0
tarija,Tarija,Tarija,lowland,2020-01-02,,0
tarija,Tarija,Tarija,lowland,2020-01-02,,0
trinidad,Trinidad,Beni,lowland,2020-01-02,,0
trinidad,Trinidad,Beni,lowland,2020-01-02,,0
trinidad,Trinidad,Beni,lowland,2020-01-02,,0
trinidad,Trinidad,Beni,lowland,2020-01-02,,0
trinidad,Trinidad,Beni,lowland,2020-01-02,,0
trinidad,Trinidad,Beni,lowland,2020-01-02,,0
trinidad,Trinidad,Beni,lowland,2020-01-02,,0
trinidad,Trinidad,Beni,lowland,2020-01-02,,0
trinidad,Trinidad,Beni,lowland,2020-01-02,,0
trinidad,Trinidad,Beni,lowland,2020-01-02,,0
trinidad,Trinidad,Beni,lowland,2020-01-02,,0
trinidad,Trinidad,Beni,lowland,2020-01-02,,0
trinidad,Trinidad,Beni,lowland,2020-01-02,,0
trinidad,Trinidad,Beni,lowland,2020-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-02,-5.859318518507777e-07,77
yacuiba,Yacuiba,Tarija,lowland,2020-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-02,,0
cobija,Cobija,Pando,lowland,2020-01-03,,0
cobija,Cobija,Pando,lowland,2020-01-03,,0
cobija,Cobija,Pando,lowland,2020-01-03,,0
cobija,Cobija,Pando,lowland,2020-01-03,,0
cobija,Cobija,Pando,lowland,2020-01-03,,0
cobija,Cobija,Pando,lowland,2020-01-03,,0
cobija,Cobija,Pando,lowland,2020-01-03,,0
cobija,Cobija,Pando,lowland,2020-01-03,,0
cobija,Cobija,Pando,lowland,2020-01-03,,0
cobija,Cobija,Pando,lowland,2020-01-03,,0
cobija,Cobija,Pando,lowland,2020-01-03,,0
cobija,Cobija,Pando,lowland,2020-01-03,,0
cobija,Cobija,Pando,lowland,2020-01-03,,0
cobija,Cobija,Pando,lowland,2020-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-03,3.405359094360915e-05,142
cochabamba,Cochabamba,Cochabamba,highland,2020-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2020-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-03,1.0453792714702289e-05,254
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2020-01-03,,0
montero,Montero,Santa Cruz,lowland,2020-01-03,,0
montero,Montero,Santa Cruz,lowland,2020-01-03,,0
montero,Montero,Santa Cruz,lowland,2020-01-03,,0
montero,Montero,Santa Cruz,lowland,2020-01-03,,0
montero,Montero,Santa Cruz,lowland,2020-01-03,,0
montero,Montero,Santa Cruz,lowland,2020-01-03,,0
montero,Montero,Santa Cruz,lowland,2020-01-03,,0
montero,Montero,Santa Cruz,lowland,2020-01-03,,0
montero,Montero,Santa Cruz,lowland,2020-01-03,,0
montero,Montero,Santa Cruz,lowland,2020-01-03,,0
montero,Montero,Santa Cruz,lowland,2020-01-03,1.1284796857009062e-05,104
montero,Montero,Santa Cruz,lowland,2020-01-03,,0
montero,Montero,Santa Cruz,lowland,2020-01-03,,0
montero,Montero,Santa Cruz,lowland,2020-01-03,,0
oruro,Oruro,Oruro,highland,2020-01-03,,0
oruro,Oruro,Oruro,highland,2020-01-03,,0
oruro,Oruro,Oruro,highland,2020-01-03,,0
oruro,Oruro,Oruro,highland,2020-01-03,,0
oruro,Oruro,Oruro,highland,2020-01-03,,0
oruro,Oruro,Oruro,highland,2020-01-03,,0
oruro,Oruro,Oruro,highland,2020-01-03,,0
oruro,Oruro,Oruro,highland,2020-01-03,,0
oruro,Oruro,Oruro,highland,2020-01-03,,0
oruro,Oruro,Oruro,highland,2020-01-03,,0
oruro,Oruro,Oruro,highland,2020-01-03,,0
oruro,Oruro,Oruro,highland,2020-01-03,,0
oruro,Oruro,Oruro,highland,2020-01-03,,0
oruro,Oruro,Oruro,highland,2020-01-03,,0
potosi,Potosí,Potosí,highland,2020-01-03,,0
potosi,Potosí,Potosí,highland,2020-01-03,,0
potosi,Potosí,Potosí,highland,2020-01-03,,0
potosi,Potosí,Potosí,highland,2020-01-03,,0
potosi,Potosí,Potosí,highland,2020-01-03,,0
potosi,Potosí,Potosí,highland,2020-01-03,,0
potosi,Potosí,Potosí,highland,2020-01-03,,0
potosi,Potosí,Potosí,highland,2020-01-03,,0
potosi,Potosí,Potosí,highland,2020-01-03,,0
potosi,Potosí,Potosí,highland,2020-01-03,,0
potosi,Potosí,Potosí,highland,2020-01-03,,0
potosi,Potosí,Potosí,highland,2020-01-03,,0
potosi,Potosí,Potosí,highland,2020-01-03,,0
potosi,Potosí,Potosí,highland,2020-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-03,1.4053499204963592e-05,1553
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2020-01-03,,0
sucre,Sucre,Chuquisaca,highland,2020-01-03,,0
sucre,Sucre,Chuquisaca,highland,2020-01-03,,0
sucre,Sucre,Chuquisaca,highland,2020-01-03,,0
sucre,Sucre,Chuquisaca,highland,2020-01-03,,0
sucre,Sucre,Chuquisaca,highland,2020-01-03,,0
sucre,Sucre,Chuquisaca,highland,2020-01-03,,0
sucre,Sucre,Chuquisaca,highland,2020-01-03,,0
sucre,Sucre,Chuquisaca,highland,2020-01-03,,0
sucre,Sucre,Chuquisaca,highland,2020-01-03,,0
sucre,Sucre,Chuquisaca,highland,2020-01-03,,0
sucre,Sucre,Chuquisaca,highland,2020-01-03,9.244161654789643e-06,118
sucre,Sucre,Chuquisaca,highland,2020-01-03,,0
sucre,Sucre,Chuquisaca,highland,2020-01-03,,0
sucre,Sucre,Chuquisaca,highland,2020-01-03,,0
tarija,Tarija,Tarija,lowland,2020-01-03,,0
tarija,Tarija,Tarija,lowland,2020-01-03,,0
tarija,Tarija,Tarija,lowland,2020-01-03,,0
tarija,Tarija,Tarija,lowland,2020-01-03,,0
tarija,Tarija,Tarija,lowland,2020-01-03,,0
tarija,Tarija,Tarija,lowland,2020-01-03,,0
tarija,Tarija,Tarija,lowland,2020-01-03,,0
tarija,Tarija,Tarija,lowland,2020-01-03,,0
tarija,Tarija,Tarija,lowland,2020-01-03,,0
tarija,Tarija,Tarija,lowland,2020-01-03,,0
tarija,Tarija,Tarija,lowland,2020-01-03,,0
tarija,Tarija,Tarija,lowland,2020-01-03,,0
tarija,Tarija,Tarija,lowland,2020-01-03,,0
tarija,Tarija,Tarija,lowland,2020-01-03,,0
trinidad,Trinidad,Beni,lowland,2020-01-03,,0
trinidad,Trinidad,Beni,lowland,2020-01-03,,0
trinidad,Trinidad,Beni,lowland,2020-01-03,,0
trinidad,Trinidad,Beni,lowland,2020-01-03,,0
trinidad,Trinidad,Beni,lowland,2020-01-03,,0
trinidad,Trinidad,Beni,lowland,2020-01-03,,0
trinidad,Trinidad,Beni,lowland,2020-01-03,,0
trinidad,Trinidad,Beni,lowland,2020-01-03,,0
trinidad,Trinidad,Beni,lowland,2020-01-03,,0
trinidad,Trinidad,Beni,lowland,2020-01-03,,0
trinidad,Trinidad,Beni,lowland,2020-01-03,,0
trinidad,Trinidad,Beni,lowland,2020-01-03,,0
trinidad,Trinidad,Beni,lowland,2020-01-03,,0
trinidad,Trinidad,Beni,lowland,2020-01-03,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-03,,0
yacuiba,Yacuiba,Tarija,lowland,2020-01-03,,0
