roi,name,dept,altitude,date,no2_mol_m2,n_valid_pixels
yacuiba,Yacuiba,Tarija,lowland,2025-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-01,1.1383180224206906e-05,85
yacuiba,Yacuiba,Tarija,lowland,2025-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-01,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-01,,0
cobija,Cobija,Pando,lowland,2025-01-02,,0
cobija,Cobija,Pando,lowland,2025-01-02,,0
cobija,Cobija,Pando,lowland,2025-01-02,,0
cobija,Cobija,Pando,lowland,2025-01-02,,0
cobija,Cobija,Pando,lowland,2025-01-02,,0
cobija,Cobija,Pando,lowland,2025-01-02,,0
cobija,Cobija,Pando,lowland,2025-01-02,,0
cobija,Cobija,Pando,lowland,2025-01-02,,0
cobija,Cobija,Pando,lowland,2025-01-02,,0
cobija,Cobija,Pando,lowland,2025-01-02,1.770977727675528e-05,49
cobija,Cobija,Pando,lowland,2025-01-02,,0
cobija,Cobija,Pando,lowland,2025-01-02,,0
cobija,Cobija,Pando,lowland,2025-01-02,,0
cobija,Cobija,Pando,lowland,2025-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-02,2.5375993594394203e-05,54
cochabamba,Cochabamba,Cochabamba,highland,2025-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-02,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-02,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-02,,0
montero,Montero,Santa Cruz,lowland,2025-01-02,,0
montero,Montero,Santa Cruz,lowland,2025-01-02,,0
montero,Montero,Santa Cruz,lowland,2025-01-02,,0
montero,Montero,Santa Cruz,lowland,2025-01-02,,0
montero,Montero,Santa Cruz,lowland,2025-01-02,,0
montero,Montero,Santa Cruz,lowland,2025-01-02,,0
montero,Montero,Santa Cruz,lowland,2025-01-02,,0
montero,Montero,Santa Cruz,lowland,2025-01-02,,0
montero,Montero,Santa Cruz,lowland,2025-01-02,,0
montero,Montero,Santa Cruz,lowland,2025-01-02,,0
montero,Montero,Santa Cruz,lowland,2025-01-02,,0
montero,Montero,Santa Cruz,lowland,2025-01-02,,0
montero,Montero,Santa Cruz,lowland,2025-01-02,,0
montero,Montero,Santa Cruz,lowland,2025-01-02,,0
oruro,Oruro,Oruro,highland,2025-01-02,,0
oruro,Oruro,Oruro,highland,2025-01-02,,0
oruro,Oruro,Oruro,highland,2025-01-02,,0
oruro,Oruro,Oruro,highland,2025-01-02,,0
oruro,Oruro,Oruro,highland,2025-01-02,,0
oruro,Oruro,Oruro,highland,2025-01-02,,0
oruro,Oruro,Oruro,highland,2025-01-02,,0
oruro,Oruro,Oruro,highland,2025-01-02,,0
oruro,Oruro,Oruro,highland,2025-01-02,,0
oruro,Oruro,Oruro,highland,2025-01-02,-3.8333744435979216e-06,48
oruro,Oruro,Oruro,highland,2025-01-02,,0
oruro,Oruro,Oruro,highland,2025-01-02,,0
oruro,Oruro,Oruro,highland,2025-01-02,,0
oruro,Oruro,Oruro,highland,2025-01-02,,0
potosi,Potosí,Potosí,highland,2025-01-02,,0
potosi,Potosí,Potosí,highland,2025-01-02,,0
potosi,Potosí,Potosí,highland,2025-01-02,,0
potosi,Potosí,Potosí,highland,2025-01-02,,0
potosi,Potosí,Potosí,highland,2025-01-02,,0
potosi,Potosí,Potosí,highland,2025-01-02,,0
potosi,Potosí,Potosí,highland,2025-01-02,,0
potosi,Potosí,Potosí,highland,2025-01-02,,0
potosi,Potosí,Potosí,highland,2025-01-02,,0
potosi,Potosí,Potosí,highland,2025-01-02,8.255574482104889e-06,5
potosi,Potosí,Potosí,highland,2025-01-02,,0
potosi,Potosí,Potosí,highland,2025-01-02,,0
potosi,Potosí,Potosí,highland,2025-01-02,,0
potosi,Potosí,Potosí,highland,2025-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-02,2.0978919546540374e-06,290
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-02,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-02,,0
sucre,Sucre,Chuquisaca,highland,2025-01-02,,0
sucre,Sucre,Chuquisaca,highland,2025-01-02,,0
sucre,Sucre,Chuquisaca,highland,2025-01-02,,0
sucre,Sucre,Chuquisaca,highland,2025-01-02,,0
sucre,Sucre,Chuquisaca,highland,2025-01-02,,0
sucre,Sucre,Chuquisaca,highland,2025-01-02,,0
sucre,Sucre,Chuquisaca,highland,2025-01-02,,0
sucre,Sucre,Chuquisaca,highland,2025-01-02,,0
sucre,Sucre,Chuquisaca,highland,2025-01-02,,0
sucre,Sucre,Chuquisaca,highland,2025-01-02,,0
sucre,Sucre,Chuquisaca,highland,2025-01-02,,0
sucre,Sucre,Chuquisaca,highland,2025-01-02,,0
sucre,Sucre,Chuquisaca,highland,2025-01-02,,0
sucre,Sucre,Chuquisaca,highland,2025-01-02,,0
tarija,Tarija,Tarija,lowland,2025-01-02,,0
tarija,Tarija,Tarija,lowland,2025-01-02,,0
tarija,Tarija,Tarija,lowland,2025-01-02,,0
tarija,Tarija,Tarija,lowland,2025-01-02,,0
tarija,Tarija,Tarija,lowland,2025-01-02,,0
tarija,Tarija,Tarija,lowland,2025-01-02,,0
tarija,Tarija,Tarija,lowland,2025-01-02,,0
tarija,Tarija,Tarija,lowland,2025-01-02,,0
tarija,Tarija,Tarija,lowland,2025-01-02,,0
tarija,Tarija,Tarija,lowland,2025-01-02,,0
tarija,Tarija,Tarija,lowland,2025-01-02,,0
tarija,Tarija,Tarija,lowland,2025-01-02,,0
tarija,Tarija,Tarija,lowland,2025-01-02,,0
tarija,Tarija,Tarija,lowland,2025-01-02,,0
trinidad,Trinidad,Beni,lowland,2025-01-02,,0
trinidad,Trinidad,Beni,lowland,2025-01-02,,0
trinidad,Trinidad,Beni,lowland,2025-01-02,,0
trinidad,Trinidad,Beni,lowland,2025-01-02,,0
trinidad,Trinidad,Beni,lowland,2025-01-02,,0
trinidad,Trinidad,Beni,lowland,2025-01-02,,0
trinidad,Trinidad,Beni,lowland,2025-01-02,,0
trinidad,Trinidad,Beni,lowland,2025-01-02,,0
trinidad,Trinidad,Beni,lowland,2025-01-02,,0
trinidad,Trinidad,Beni,lowland,2025-01-02,6.686442548023529e-06,48
trinidad,Trinidad,Beni,lowland,2025-01-02,,0
trinidad,Trinidad,Beni,lowland,2025-01-02,,0
trinidad,Trinidad,Beni,lowland,2025-01-02,,0
trinidad,Trinidad,Beni,lowland,2025-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-02,,0
yacuiba,Yacuiba,Tarija,lowland,2025-01-02,,0
cobija,Cobija,Pando,lowland,2025-01-03,,0
cobija,Cobija,Pando,lowland,2025-01-03,,0
cobija,Cobija,Pando,lowland,2025-01-03,,0
cobija,Cobija,Pando,lowland,2025-01-03,,0
cobija,Cobija,Pando,lowland,2025-01-03,,0
cobija,Cobija,Pando,lowland,2025-01-03,,0
cobija,Cobija,Pando,lowland,2025-01-03,,0
cobija,Cobija,Pando,lowland,2025-01-03,,0
cobija,Cobija,Pando,lowland,2025-01-03,,0
cobija,Cobija,Pando,lowland,2025-01-03,,0
cobija,Cobija,Pando,lowland,2025-01-03,,0
cobija,Cobija,Pando,lowland,2025-01-03,,0
cobija,Cobija,Pando,lowland,2025-01-03,,0
cobija,Cobija,Pando,lowland,2025-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-03,1.221466561748468e-05,138
cochabamba,Cochabamba,Cochabamba,highland,2025-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-03,,0
cochabamba,Cochabamba,Cochabamba,highland,2025-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-03,,0
la_paz_el_alto,La Paz–El Alto,La Paz,highland,2025-01-03,,0
montero,Montero,Santa Cruz,lowland,2025-01-03,,0
montero,Montero,Santa Cruz,lowland,2025-01-03,,0
montero,Montero,Santa Cruz,lowland,2025-01-03,,0
montero,Montero,Santa Cruz,lowland,2025-01-03,,0
montero,Montero,Santa Cruz,lowland,2025-01-03,,0
montero,Montero,Santa Cruz,lowland,2025-01-03,,0
montero,Montero,Santa Cruz,lowland,2025-01-03,,0
montero,Montero,Santa Cruz,lowland,2025-01-03,,0
montero,Montero,Santa Cruz,lowland,2025-01-03,,0
montero,Montero,Santa Cruz,lowland,2025-01-03,,0
montero,Montero,Santa Cruz,lowland,2025-01-03,1.2668580365858829e-05,85
montero,Montero,Santa Cruz,lowland,2025-01-03,,0
montero,Montero,Santa Cruz,lowland,2025-01-03,,0
montero,Montero,Santa Cruz,lowland,2025-01-03,,0
oruro,Oruro,Oruro,highland,2025-01-03,,0
oruro,Oruro,Oruro,highland,2025-01-03,,0
oruro,Oruro,Oruro,highland,2025-01-03,,0
oruro,Oruro,Oruro,highland,2025-01-03,,0
oruro,Oruro,Oruro,highland,2025-01-03,,0
oruro,Oruro,Oruro,highland,2025-01-03,,0
oruro,Oruro,Oruro,highland,2025-01-03,,0
oruro,Oruro,Oruro,highland,2025-01-03,,0
oruro,Oruro,Oruro,highland,2025-01-03,,0
oruro,Oruro,Oruro,highland,2025-01-03,,0
oruro,Oruro,Oruro,highland,2025-01-03,,0
oruro,Oruro,Oruro,highland,2025-01-03,,0
oruro,Oruro,Oruro,highland,2025-01-03,,0
oruro,Oruro,Oruro,highland,2025-01-03,,0
potosi,Potosí,Potosí,highland,2025-01-03,,0
potosi,Potosí,Potosí,highland,2025-01-03,,0
potosi,Potosí,Potosí,highland,2025-01-03,,0
potosi,Potosí,Potosí,highland,2025-01-03,,0
potosi,Potosí,Potosí,highland,2025-01-03,,0
potosi,Potosí,Potosí,highland,2025-01-03,,0
potosi,Potosí,Potosí,highland,2025-01-03,,0
potosi,Potosí,Potosí,highland,2025-01-03,,0
potosi,Potosí,Potosí,highland,2025-01-03,,0
potosi,Potosí,Potosí,highland,2025-01-03,,0
potosi,Potosí,Potosí,highland,2025-01-03,,0
potosi,Potosí,Potosí,highland,2025-01-03,,0
potosi,Potosí,Potosí,highland,2025-01-03,,0
potosi,Potosí,Potosí,highland,2025-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-03,1.7113941775082477e-05,840
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-03,1.7122084636006475e-05,1303
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-03,,0
santa_cruz,Santa Cruz,Santa Cruz,lowland,2025-01-03,,0
sucre,Sucre,Chuquisaca,highland,2025-01-03,,0
sucre,Sucre,Chuquisaca,highland,2025-01-03,,0
sucre,Sucre,Chuquisaca,highland,2025-01-03,,0
sucre,Sucre,Chuquisaca,highland,2025-01-03,,0
sucre,Sucre,Chuquisaca,highland,2025-01-03,,0
sucre,Sucre,Chuquisaca,highland,2025-01-03,,0
sucre,Sucre,Chuquisaca,highland,2025-01-03,,0
sucre,Sucre,Chuquisaca,highland,2025-01-03,,0
sucre,Sucre,Chuquisaca,highland,2025-01-03,,0
sucre,Sucre,Chuquisaca,highland,2025-01-03,,0
sucre,Sucre,Chuquisaca,highland,2025-01-03,,0
sucre,Sucre,Chuquisaca,highland,2025-01-03,,0
sucre,Sucre,Chuquisaca,highland,2025-01-03,,0
sucre,Sucre,Chuquisaca,highland,2025-01-03,,0
tarija,Tarija,Tarija,lowland,2025-01-03,,0
tarija,Tarija,Tarija,lowland,2025-01-03,,0
tarija,Tarija,Tarija,lowland,2025-01-03,,0
tarija,Tarija,Tarija,lowland,2025-01-03,,0
tarija,Tarija,Tarija,lowland,2025-01-03,,0
tarija,Tarija,Tarija,lowland,2025-01-03,,0
tarija,Tarija,Tarija,lowland,2025-01-03,,0
tarija,Tarija,Tarija,lowland,2025-01-03,,0
tarija,Tarija,Tarija,lowland,2025-01-03,,0
tarija,Tarija,Tarija,lowland,2025-01-03,,0
tarija,Tarija,Tarija,lowland,2025-01-03,,0
tarija,Tarija,Tarija,lowland,2025-01-03,,0
tarija,Tarija,Tarija,lowland,2025-01-03,,0
tarija,Tarija,Tarija,lowland,2025-01-03,,0
trinidad,Trinidad,Beni,lowland,2025-01-03,,0
trinidad,Trinidad,Beni,lowland,2025-01-03,,0
trinidad,Trinidad,Beni,lowland,2025-01-03,,0
trinidad,Trinidad,Beni,lowland,2025-01-03,,0
